district,mandal,date,temp_min,temp_max
Wanaparthy,Peddamandadi,2020-05-05,30.3,40.4
Wanaparthy,Peddamandadi,2020-05-06,28.7,40.5
Wanaparthy,Peddamandadi,2020-05-07,24.5,39.7
Wanaparthy,Peddamandadi,2020-05-08,26.8,37.9
Wanaparthy,Peddamandadi,2020-05-09,29.7,37.4
Wanaparthy,Peddamandadi,2020-05-10,27.4,39.4
Wanaparthy,Peddamandadi,2020-05-11,25.4,36.4
Wanaparthy,Peddamandadi,2020-05-12,26.2,38.0
Wanaparthy,Peddamandadi,2020-05-13,27.3,38.5
Wanaparthy,Peddamandadi,2020-05-14,27.9,38.9
Wanaparthy,Peddamandadi,2020-05-15,27.3,39.0
Wanaparthy,Peddamandadi,2020-05-16,28.1,39.0
Wanaparthy,Peddamandadi,2020-05-17,25.9,38.3
Wanaparthy,Peddamandadi,2020-05-18,28.0,38.3
Wanaparthy,Peddamandadi,2020-05-19,28.6,40.2
Wanaparthy,Peddamandadi,2020-05-20,28.0,38.7
Wanaparthy,Peddamandadi,2020-05-21,29.1,40.6
Wanaparthy,Peddamandadi,2020-05-22,28.7,42.0
Wanaparthy,Peddamandadi,2020-05-23,30.8,42.4
Wanaparthy,Peddamandadi,2020-05-24,30.6,42.7
Wanaparthy,Peddamandadi,2020-05-25,30.3,43.6
Wanaparthy,Peddamandadi,2020-05-26,30.0,41.9
Wanaparthy,Peddamandadi,2020-05-27,30.1,39.9
Wanaparthy,Peddamandadi,2020-05-28,30.5,41.4
Wanaparthy,Peddamandadi,2020-05-29,30.8,41.5
Wanaparthy,Peddamandadi,2020-05-30,24.2,40.7
Wanaparthy,Peddamandadi,2020-05-31,25.4,39.4
Wanaparthy,Ghanpur,2020-04-01,24.6,37.9
Wanaparthy,Ghanpur,2020-04-02,24.1,38.1
Wanaparthy,Ghanpur,2020-04-03,26.6,38.4
Wanaparthy,Ghanpur,2020-04-04,24.5,37.7
Wanaparthy,Ghanpur,2020-04-05,24.1,37.0
Wanaparthy,Ghanpur,2020-04-06,26.1,37.6
Wanaparthy,Ghanpur,2020-04-07,24.2,37.6
Wanaparthy,Ghanpur,2020-04-08,21.2,37.9
Wanaparthy,Ghanpur,2020-04-09,23.7,37.0
Wanaparthy,Ghanpur,2020-04-10,20.9,37.7
Wanaparthy,Ghanpur,2020-04-11,24.1,36.6
Wanaparthy,Ghanpur,2020-04-12,22.5,37.8
Wanaparthy,Ghanpur,2020-04-13,22.5,38.2
Wanaparthy,Ghanpur,2020-04-14,24.2,37.9
Wanaparthy,Ghanpur,2020-04-15,23.5,38.8
Wanaparthy,Ghanpur,2020-04-16,24.0,37.8
Wanaparthy,Ghanpur,2020-04-17,24.2,38.4
Wanaparthy,Ghanpur,2020-04-18,26.4,38.4
Wanaparthy,Ghanpur,2020-04-19,26.3,37.8
Wanaparthy,Ghanpur,2020-04-20,23.6,37.6
Wanaparthy,Ghanpur,2020-04-21,23.4,37.0
Wanaparthy,Ghanpur,2020-04-22,26.1,38.5
Wanaparthy,Ghanpur,2020-04-23,26.0,39.0
Wanaparthy,Ghanpur,2020-04-24,29.0,39.5
Wanaparthy,Ghanpur,2020-04-25,27.0,39.0
Wanaparthy,Ghanpur,2020-04-26,27.1,39.4
Wanaparthy,Ghanpur,2020-04-27,25.2,38.8
Wanaparthy,Ghanpur,2020-04-28,27.3,39.7
Wanaparthy,Ghanpur,2020-04-29,23.2,38.5
Wanaparthy,Ghanpur,2020-04-30,26.5,37.5
Wanaparthy,Ghanpur,2020-05-01,26.5,38.7
Wanaparthy,Ghanpur,2020-05-02,24.5,38.0
Wanaparthy,Ghanpur,2020-05-03,26.5,38.8
Wanaparthy,Ghanpur,2020-05-04,26.6,39.7
Wanaparthy,Ghanpur,2020-05-05,28.8,39.5
Wanaparthy,Ghanpur,2020-05-06,29.3,39.9
Wanaparthy,Ghanpur,2020-05-07,24.7,39.4
Wanaparthy,Ghanpur,2020-05-08,27.4,37.7
Wanaparthy,Ghanpur,2020-05-09,29.6,37.9
Wanaparthy,Ghanpur,2020-05-10,27.1,39.4
Wanaparthy,Ghanpur,2020-05-11,26.7,37.3
Wanaparthy,Ghanpur,2020-05-12,26.6,37.9
Wanaparthy,Ghanpur,2020-05-13,26.8,38.6
Wanaparthy,Ghanpur,2020-05-14,27.3,38.3
Wanaparthy,Ghanpur,2020-05-15,26.3,39.0
Wanaparthy,Ghanpur,2020-05-16,28.7,38.7
Wanaparthy,Ghanpur,2020-05-17,26.3,38.5
Wanaparthy,Ghanpur,2020-05-18,27.3,38.7
Wanaparthy,Ghanpur,2020-05-19,27.7,39.4
Wanaparthy,Ghanpur,2020-05-20,27.2,39.2
Wanaparthy,Ghanpur,2020-05-21,28.9,40.4
Wanaparthy,Ghanpur,2020-05-22,27.8,41.9
Wanaparthy,Ghanpur,2020-05-23,29.7,41.8
Wanaparthy,Ghanpur,2020-05-24,30.4,42.7
Wanaparthy,Ghanpur,2020-05-25,30.0,42.3
Wanaparthy,Ghanpur,2020-05-26,30.0,41.5
Wanaparthy,Ghanpur,2020-05-27,30.4,39.8
Wanaparthy,Ghanpur,2020-05-28,30.0,42.4
Wanaparthy,Ghanpur,2020-05-29,30.1,41.4
Wanaparthy,Ghanpur,2020-05-30,23.8,40.9
Wanaparthy,Ghanpur,2020-05-31,24.9,38.1
Wanaparthy,Gopalpeta,2020-04-01,24.4,37.8
Wanaparthy,Gopalpeta,2020-04-02,24.9,38.9
Wanaparthy,Gopalpeta,2020-04-03,24.1,37.8
Wanaparthy,Gopalpeta,2020-04-04,24.9,37.9
Wanaparthy,Gopalpeta,2020-04-05,24.9,37.4
Wanaparthy,Gopalpeta,2020-04-06,23.9,38.0
Wanaparthy,Gopalpeta,2020-04-07,24.9,37.8
Wanaparthy,Gopalpeta,2020-04-08,22.1,37.4
Wanaparthy,Gopalpeta,2020-04-09,22.7,37.6
Wanaparthy,Gopalpeta,2020-04-10,22.4,37.8
Wanaparthy,Gopalpeta,2020-04-11,20.4,37.8
Wanaparthy,Gopalpeta,2020-04-12,23.6,38.9
Wanaparthy,Gopalpeta,2020-04-13,23.1,38.9
Wanaparthy,Gopalpeta,2020-04-14,27.4,39.8
Wanaparthy,Gopalpeta,2020-04-15,26.9,39.3
Wanaparthy,Gopalpeta,2020-04-16,26.3,39.5
Wanaparthy,Gopalpeta,2020-04-17,23.9,39.1
Wanaparthy,Gopalpeta,2020-04-18,25.0,39.5
Wanaparthy,Gopalpeta,2020-04-19,27.5,37.8
Wanaparthy,Gopalpeta,2020-04-20,24.9,37.8
Wanaparthy,Gopalpeta,2020-04-21,24.9,37.9
Wanaparthy,Gopalpeta,2020-04-22,27.1,39.1
Wanaparthy,Gopalpeta,2020-04-23,26.1,39.7
Wanaparthy,Gopalpeta,2020-04-24,27.2,39.7
Wanaparthy,Gopalpeta,2020-04-25,26.8,39.6
Wanaparthy,Gopalpeta,2020-04-26,27.5,39.7
Wanaparthy,Gopalpeta,2020-04-27,23.4,37.9
Wanaparthy,Gopalpeta,2020-04-28,26.7,40.0
Wanaparthy,Gopalpeta,2020-04-29,23.2,37.8
Wanaparthy,Gopalpeta,2020-04-30,26.8,35.8
Wanaparthy,Gopalpeta,2020-05-01,27.0,39.0
Wanaparthy,Gopalpeta,2020-05-02,25.8,39.1
Wanaparthy,Gopalpeta,2020-05-03,27.0,39.4
Wanaparthy,Gopalpeta,2020-05-04,27.0,39.3
Wanaparthy,Gopalpeta,2020-05-05,30.1,39.5
Wanaparthy,Gopalpeta,2020-05-06,29.6,39.6
Wanaparthy,Gopalpeta,2020-05-07,26.9,39.3
Wanaparthy,Gopalpeta,2020-05-08,26.7,39.3
Wanaparthy,Gopalpeta,2020-05-09,29.5,37.8
Wanaparthy,Gopalpeta,2020-05-10,27.9,39.6
Wanaparthy,Gopalpeta,2020-05-11,25.2,37.8
Wanaparthy,Gopalpeta,2020-05-12,26.3,37.8
Wanaparthy,Gopalpeta,2020-05-13,27.5,37.8
Wanaparthy,Gopalpeta,2020-05-14,27.5,39.0
Wanaparthy,Gopalpeta,2020-05-15,26.6,39.3
Wanaparthy,Gopalpeta,2020-05-16,27.5,39.2
Wanaparthy,Gopalpeta,2020-05-17,25.7,39.9
Wanaparthy,Gopalpeta,2020-05-18,27.5,38.8
Wanaparthy,Gopalpeta,2020-05-19,28.6,39.9
Wanaparthy,Gopalpeta,2020-05-20,27.5,39.8
Wanaparthy,Gopalpeta,2020-05-21,30.1,41.5
Wanaparthy,Gopalpeta,2020-05-22,29.0,42.1
Wanaparthy,Gopalpeta,2020-05-23,30.1,41.9
Wanaparthy,Gopalpeta,2020-05-24,30.1,42.4
Wanaparthy,Gopalpeta,2020-05-25,30.1,42.5
Wanaparthy,Gopalpeta,2020-05-26,30.1,40.4
Wanaparthy,Gopalpeta,2020-05-27,30.4,41.8
Wanaparthy,Gopalpeta,2020-05-28,32.2,40.2
Wanaparthy,Gopalpeta,2020-05-29,30.5,41.4
Wanaparthy,Gopalpeta,2020-05-30,24.9,39.3
Wanaparthy,Gopalpeta,2020-05-31,25.8,39.8
Wanaparthy,Revelly,2020-04-01,22.8,37.6
Wanaparthy,Revelly,2020-04-02,22.2,36.6
Wanaparthy,Revelly,2020-04-03,23.0,36.6
Wanaparthy,Revelly,2020-04-04,21.4,36.5
Wanaparthy,Revelly,2020-04-05,21.6,35.8
Wanaparthy,Revelly,2020-04-06,23.5,36.5
Wanaparthy,Revelly,2020-04-07,22.6,36.7
Wanaparthy,Revelly,2020-04-08,21.2,36.0
Wanaparthy,Revelly,2020-04-09,22.0,35.6
Wanaparthy,Revelly,2020-04-10,19.6,35.9
Wanaparthy,Revelly,2020-04-11,19.6,35.1
Wanaparthy,Revelly,2020-04-12,20.8,36.0
Wanaparthy,Revelly,2020-04-13,22.1,36.1
Wanaparthy,Revelly,2020-04-14,24.3,36.8
Wanaparthy,Revelly,2020-04-15,24.3,37.1
Wanaparthy,Revelly,2020-04-16,22.4,36.3
Wanaparthy,Revelly,2020-04-17,23.9,36.4
Wanaparthy,Revelly,2020-04-18,23.3,36.6
Wanaparthy,Revelly,2020-04-19,24.4,36.4
Wanaparthy,Revelly,2020-04-20,22.2,34.9
Wanaparthy,Revelly,2020-04-21,21.8,36.1
Wanaparthy,Revelly,2020-04-22,24.4,36.7
Wanaparthy,Revelly,2020-04-23,25.2,36.8
Wanaparthy,Revelly,2020-04-24,26.0,38.8
Wanaparthy,Revelly,2020-04-25,26.0,37.5
Wanaparthy,Revelly,2020-04-26,24.7,38.6
Wanaparthy,Revelly,2020-04-27,23.1,36.7
Wanaparthy,Revelly,2020-04-28,25.3,38.2
Wanaparthy,Revelly,2020-04-29,20.4,36.5
Wanaparthy,Revelly,2020-04-30,25.5,36.3
Wanaparthy,Revelly,2020-05-01,25.4,37.0
Wanaparthy,Revelly,2020-05-02,23.9,36.8
Wanaparthy,Revelly,2020-05-03,26.2,37.1
Wanaparthy,Revelly,2020-05-04,26.4,37.1
Wanaparthy,Revelly,2020-05-05,29.6,39.0
Wanaparthy,Revelly,2020-05-06,28.4,38.5
Wanaparthy,Revelly,2020-05-07,27.0,37.5
Wanaparthy,Revelly,2020-05-08,26.5,36.6
Wanaparthy,Revelly,2020-05-09,28.6,36.9
Wanaparthy,Revelly,2020-05-10,27.0,37.9
Wanaparthy,Revelly,2020-05-11,25.1,35.1
Wanaparthy,Revelly,2020-05-12,25.8,36.1
Wanaparthy,Revelly,2020-05-13,26.6,37.3
Wanaparthy,Revelly,2020-05-14,26.6,38.4
Wanaparthy,Revelly,2020-05-15,25.3,38.2
Wanaparthy,Revelly,2020-05-16,27.3,38.2
Wanaparthy,Revelly,2020-05-17,24.6,36.7
Wanaparthy,Revelly,2020-05-18,26.8,36.8
Wanaparthy,Revelly,2020-05-19,27.5,39.2
Wanaparthy,Revelly,2020-05-20,27.6,38.4
Wanaparthy,Revelly,2020-05-21,28.8,39.5
Wanaparthy,Revelly,2020-05-22,28.2,40.8
Wanaparthy,Revelly,2020-05-23,28.2,41.2
Wanaparthy,Revelly,2020-05-24,30.3,40.7
Wanaparthy,Revelly,2020-05-25,29.9,41.4
Wanaparthy,Revelly,2020-05-26,29.5,39.6
Wanaparthy,Revelly,2020-05-27,30.0,39.1
Wanaparthy,Revelly,2020-05-28,30.3,40.5
Wanaparthy,Revelly,2020-05-29,30.3,40.6
Wanaparthy,Revelly,2020-05-30,24.4,39.9
Wanaparthy,Revelly,2020-05-31,26.0,38.3
Wanaparthy,Pangal,2020-04-01,24.8,38.0
Wanaparthy,Pangal,2020-04-02,26.0,38.1
Wanaparthy,Pangal,2020-04-03,25.5,38.3
Wanaparthy,Pangal,2020-04-04,23.7,37.5
Wanaparthy,Pangal,2020-04-05,25.3,36.5
Wanaparthy,Pangal,2020-04-06,26.1,37.3
Wanaparthy,Pangal,2020-04-07,25.1,37.6
Wanaparthy,Pangal,2020-04-08,22.0,37.1
Wanaparthy,Pangal,2020-04-09,24.7,36.7
Wanaparthy,Pangal,2020-04-10,21.1,37.1
Wanaparthy,Pangal,2020-04-11,22.4,37.0
Wanaparthy,Pangal,2020-04-12,23.3,37.5
Wanaparthy,Pangal,2020-04-13,22.7,38.2
Wanaparthy,Pangal,2020-04-14,25.1,38.7
Wanaparthy,Pangal,2020-04-15,24.8,38.4
Wanaparthy,Pangal,2020-04-16,24.5,37.8
Wanaparthy,Pangal,2020-04-17,24.7,38.0
Wanaparthy,Pangal,2020-04-18,27.2,38.4
Wanaparthy,Pangal,2020-04-19,26.7,37.9
Wanaparthy,Pangal,2020-04-20,24.7,37.4
Wanaparthy,Pangal,2020-04-21,24.3,37.3
Wanaparthy,Pangal,2020-04-22,26.0,38.2
Wanaparthy,Pangal,2020-04-23,26.5,38.9
Wanaparthy,Pangal,2020-04-24,28.5,39.5
Wanaparthy,Pangal,2020-04-25,26.8,39.0
Wanaparthy,Pangal,2020-04-26,26.4,39.9
Wanaparthy,Pangal,2020-04-27,25.4,38.7
Wanaparthy,Pangal,2020-04-28,26.9,40.1
Wanaparthy,Pangal,2020-04-29,22.8,37.7
Wanaparthy,Pangal,2020-04-30,26.4,37.1
Wanaparthy,Pangal,2020-05-01,27.1,38.5
Wanaparthy,Pangal,2020-05-02,25.1,38.6
Wanaparthy,Pangal,2020-05-03,26.8,38.5
Wanaparthy,Pangal,2020-05-04,27.2,39.7
Wanaparthy,Pangal,2020-05-05,30.0,40.5
Wanaparthy,Pangal,2020-05-06,28.3,40.3
Wanaparthy,Pangal,2020-05-07,27.3,39.6
Wanaparthy,Pangal,2020-05-08,27.4,38.6
Wanaparthy,Pangal,2020-05-09,30.0,37.8
Wanaparthy,Pangal,2020-05-10,28.6,39.5
Wanaparthy,Pangal,2020-05-11,27.8,37.4
Wanaparthy,Pangal,2020-05-12,27.6,37.9
Wanaparthy,Pangal,2020-05-13,27.7,38.8
Wanaparthy,Pangal,2020-05-14,27.9,38.7
Wanaparthy,Pangal,2020-05-15,25.8,39.4
Wanaparthy,Pangal,2020-05-16,27.6,39.0
Wanaparthy,Pangal,2020-05-17,26.8,39.3
Wanaparthy,Pangal,2020-05-18,27.2,39.1
Wanaparthy,Pangal,2020-05-19,27.3,39.9
Wanaparthy,Pangal,2020-05-20,28.3,39.0
Wanaparthy,Pangal,2020-05-21,28.8,41.4
Wanaparthy,Pangal,2020-05-22,28.6,42.6
Wanaparthy,Pangal,2020-05-23,29.0,41.9
Wanaparthy,Pangal,2020-05-24,30.0,41.9
Wanaparthy,Pangal,2020-05-25,30.4,41.7
Wanaparthy,Pangal,2020-05-26,29.9,40.8
Wanaparthy,Pangal,2020-05-27,30.2,40.1
Wanaparthy,Pangal,2020-05-28,31.0,41.4
Wanaparthy,Pangal,2020-05-29,30.0,40.7
Wanaparthy,Pangal,2020-05-30,24.9,40.8
Wanaparthy,Pangal,2020-05-31,27.0,37.7
Wanaparthy,Wanaparthy,2020-04-01,23.7,39.7
Wanaparthy,Wanaparthy,2020-04-02,26.1,39.2
Wanaparthy,Wanaparthy,2020-04-03,25.7,40.6
Wanaparthy,Wanaparthy,2020-04-04,24.2,39.1
Wanaparthy,Wanaparthy,2020-04-05,25.5,38.6
Wanaparthy,Wanaparthy,2020-04-06,25.4,39.6
Wanaparthy,Wanaparthy,2020-04-07,24.8,38.2
Wanaparthy,Wanaparthy,2020-04-08,21.3,39.7
Wanaparthy,Wanaparthy,2020-04-09,24.0,37.6
Wanaparthy,Wanaparthy,2020-04-10,20.5,38.6
Wanaparthy,Wanaparthy,2020-04-11,21.8,38.0
Wanaparthy,Wanaparthy,2020-04-12,23.2,39.1
Wanaparthy,Wanaparthy,2020-04-13,23.7,40.2
Wanaparthy,Wanaparthy,2020-04-14,24.8,40.0
Wanaparthy,Wanaparthy,2020-04-15,27.3,40.5
Wanaparthy,Wanaparthy,2020-04-16,26.1,39.9
Wanaparthy,Wanaparthy,2020-04-17,25.2,39.9
Wanaparthy,Wanaparthy,2020-04-18,27.3,39.9
Wanaparthy,Wanaparthy,2020-04-19,26.8,39.5
Wanaparthy,Wanaparthy,2020-04-20,25.1,38.4
Wanaparthy,Wanaparthy,2020-04-21,24.5,38.9
Wanaparthy,Wanaparthy,2020-04-22,26.1,40.5
Wanaparthy,Wanaparthy,2020-04-23,27.4,39.6
Wanaparthy,Wanaparthy,2020-04-24,28.4,41.6
Wanaparthy,Wanaparthy,2020-04-25,28.5,41.0
Wanaparthy,Wanaparthy,2020-04-26,26.1,40.8
Wanaparthy,Wanaparthy,2020-04-27,24.8,40.9
Wanaparthy,Wanaparthy,2020-04-28,26.8,41.5
Wanaparthy,Wanaparthy,2020-04-29,22.3,39.7
Wanaparthy,Wanaparthy,2020-04-30,26.1,38.0
Wanaparthy,Wanaparthy,2020-05-01,26.3,40.2
Wanaparthy,Wanaparthy,2020-05-02,25.7,39.5
Wanaparthy,Wanaparthy,2020-05-03,28.5,40.0
Wanaparthy,Wanaparthy,2020-05-04,28.0,39.0
Wanaparthy,Wanaparthy,2020-05-05,29.2,41.4
Wanaparthy,Wanaparthy,2020-05-06,28.1,41.5
Wanaparthy,Wanaparthy,2020-05-07,26.0,40.6
Wanaparthy,Wanaparthy,2020-05-08,26.6,39.3
Wanaparthy,Wanaparthy,2020-05-09,29.6,37.9
Wanaparthy,Wanaparthy,2020-05-10,27.4,40.4
Wanaparthy,Wanaparthy,2020-05-11,26.7,37.7
Wanaparthy,Wanaparthy,2020-05-12,26.0,39.3
Wanaparthy,Wanaparthy,2020-05-13,26.5,40.6
Wanaparthy,Wanaparthy,2020-05-14,26.9,40.6
Wanaparthy,Wanaparthy,2020-05-15,25.7,40.3
Wanaparthy,Wanaparthy,2020-05-16,26.6,39.3
Wanaparthy,Wanaparthy,2020-05-17,26.9,39.2
Wanaparthy,Wanaparthy,2020-05-18,27.4,39.3
Wanaparthy,Wanaparthy,2020-05-19,28.0,40.6
Wanaparthy,Wanaparthy,2020-05-20,27.1,39.3
Wanaparthy,Wanaparthy,2020-05-21,28.4,41.5
Wanaparthy,Wanaparthy,2020-05-22,27.8,42.9
Wanaparthy,Wanaparthy,2020-05-23,29.6,42.8
Wanaparthy,Wanaparthy,2020-05-24,29.8,44.5
Wanaparthy,Wanaparthy,2020-05-25,29.8,44.0
Wanaparthy,Wanaparthy,2020-05-26,29.0,43.0
Wanaparthy,Wanaparthy,2020-05-27,30.0,41.9
Wanaparthy,Wanaparthy,2020-05-28,30.3,41.8
Wanaparthy,Wanaparthy,2020-05-29,30.2,42.1
Wanaparthy,Wanaparthy,2020-05-30,23.9,41.5
Wanaparthy,Wanaparthy,2020-05-31,25.4,39.2
Wanaparthy,Kothakota,2020-04-01,23.4,39.4
Wanaparthy,Kothakota,2020-04-02,26.7,39.9
Wanaparthy,Kothakota,2020-04-03,25.7,40.2
Wanaparthy,Kothakota,2020-04-04,23.0,39.5
Wanaparthy,Kothakota,2020-04-05,25.2,38.8
Wanaparthy,Kothakota,2020-04-06,24.4,39.9
Wanaparthy,Kothakota,2020-04-07,25.7,39.1
Wanaparthy,Kothakota,2020-04-08,21.5,38.6
Wanaparthy,Kothakota,2020-04-09,23.7,37.2
Wanaparthy,Kothakota,2020-04-10,21.4,38.4
Wanaparthy,Kothakota,2020-04-11,21.3,37.1
Wanaparthy,Kothakota,2020-04-12,23.0,38.9
Wanaparthy,Kothakota,2020-04-13,23.1,39.3
Wanaparthy,Kothakota,2020-04-14,22.4,38.8
Wanaparthy,Kothakota,2020-04-15,22.9,40.1
Wanaparthy,Kothakota,2020-04-16,22.3,39.2
Wanaparthy,Kothakota,2020-04-17,24.4,38.5
Wanaparthy,Kothakota,2020-04-18,24.9,39.1
Wanaparthy,Kothakota,2020-04-19,25.6,40.0
Wanaparthy,Kothakota,2020-04-20,24.0,37.7
Wanaparthy,Kothakota,2020-04-21,23.5,38.4
Wanaparthy,Kothakota,2020-04-22,25.2,39.0
Wanaparthy,Kothakota,2020-04-23,26.1,39.4
Wanaparthy,Kothakota,2020-04-24,28.0,40.2
Wanaparthy,Kothakota,2020-04-25,27.3,39.9
Wanaparthy,Kothakota,2020-04-26,25.4,40.7
Wanaparthy,Kothakota,2020-04-27,23.6,38.5
Wanaparthy,Kothakota,2020-04-28,26.4,41.0
Wanaparthy,Kothakota,2020-04-29,22.6,37.9
Wanaparthy,Kothakota,2020-04-30,26.4,38.7
Wanaparthy,Kothakota,2020-05-01,26.1,41.0
Wanaparthy,Kothakota,2020-05-02,24.0,40.6
Wanaparthy,Kothakota,2020-05-03,27.0,40.4
Wanaparthy,Kothakota,2020-05-04,27.6,41.4
Wanaparthy,Kothakota,2020-05-05,30.1,42.7
Wanaparthy,Kothakota,2020-05-06,29.4,42.1
Wanaparthy,Kothakota,2020-05-07,25.0,41.8
Wanaparthy,Kothakota,2020-05-08,26.6,40.1
Wanaparthy,Kothakota,2020-05-09,29.9,39.2
Wanaparthy,Kothakota,2020-05-10,26.9,40.4
Wanaparthy,Kothakota,2020-05-11,26.2,38.4
Wanaparthy,Kothakota,2020-05-12,24.6,39.6
Wanaparthy,Kothakota,2020-05-13,27.3,40.0
Wanaparthy,Kothakota,2020-05-14,27.3,40.4
Wanaparthy,Kothakota,2020-05-15,27.6,41.3
Wanaparthy,Kothakota,2020-05-16,27.9,40.5
Wanaparthy,Kothakota,2020-05-17,26.4,40.4
Wanaparthy,Kothakota,2020-05-18,28.2,39.9
Wanaparthy,Kothakota,2020-05-19,28.2,41.5
Wanaparthy,Kothakota,2020-05-20,28.6,41.2
Wanaparthy,Kothakota,2020-05-21,29.6,42.6
Wanaparthy,Kothakota,2020-05-22,28.4,43.7
Wanaparthy,Kothakota,2020-05-23,30.0,43.9
Wanaparthy,Kothakota,2020-05-24,30.5,42.5
Wanaparthy,Kothakota,2020-05-25,30.6,43.0
Wanaparthy,Kothakota,2020-05-26,29.2,42.0
Wanaparthy,Kothakota,2020-05-27,30.8,40.8
Wanaparthy,Kothakota,2020-05-28,30.4,41.5
Wanaparthy,Kothakota,2020-05-29,30.6,42.2
Wanaparthy,Kothakota,2020-05-30,23.2,42.5
Wanaparthy,Kothakota,2020-05-31,25.6,38.0
Wanaparthy,Atmakur,2020-04-01,25.6,39.7
Wanaparthy,Atmakur,2020-04-02,27.0,39.8
Wanaparthy,Atmakur,2020-04-03,26.0,40.8
Wanaparthy,Atmakur,2020-04-04,25.6,39.4
Wanaparthy,Atmakur,2020-04-05,25.9,37.3
Wanaparthy,Atmakur,2020-04-06,26.7,38.4
Wanaparthy,Atmakur,2020-04-07,26.1,37.6
Wanaparthy,Atmakur,2020-04-08,23.5,38.9
Wanaparthy,Atmakur,2020-04-09,25.8,36.4
Wanaparthy,Atmakur,2020-04-10,21.6,37.9
Wanaparthy,Atmakur,2020-04-11,23.9,37.6
Wanaparthy,Atmakur,2020-04-12,24.6,39.3
Wanaparthy,Atmakur,2020-04-13,25.2,40.3
Wanaparthy,Atmakur,2020-04-14,24.6,40.6
Wanaparthy,Atmakur,2020-04-15,24.9,40.3
Wanaparthy,Atmakur,2020-04-16,24.7,39.1
Wanaparthy,Atmakur,2020-04-17,26.7,39.5
Wanaparthy,Atmakur,2020-04-18,27.7,38.0
Wanaparthy,Atmakur,2020-04-19,26.9,40.7
Wanaparthy,Atmakur,2020-04-20,26.8,37.8
Wanaparthy,Atmakur,2020-04-21,25.5,39.4
Wanaparthy,Atmakur,2020-04-22,28.1,39.5
Wanaparthy,Atmakur,2020-04-23,26.9,38.6
Wanaparthy,Atmakur,2020-04-24,28.5,40.6
Wanaparthy,Atmakur,2020-04-25,28.0,40.1
Wanaparthy,Atmakur,2020-04-26,26.4,41.2
Wanaparthy,Atmakur,2020-04-27,27.3,41.6
Wanaparthy,Atmakur,2020-04-28,28.1,42.0
Wanaparthy,Atmakur,2020-04-29,25.7,39.6
Wanaparthy,Atmakur,2020-04-30,27.4,38.2
Wanaparthy,Atmakur,2020-05-01,27.5,41.7
Wanaparthy,Atmakur,2020-05-02,26.4,39.5
Wanaparthy,Atmakur,2020-05-03,27.9,38.6
Wanaparthy,Atmakur,2020-05-04,27.5,39.7
Wanaparthy,Atmakur,2020-05-05,30.0,42.0
Wanaparthy,Atmakur,2020-05-06,29.7,40.8
Wanaparthy,Atmakur,2020-05-07,24.0,39.7
Wanaparthy,Atmakur,2020-05-08,27.9,37.8
Wanaparthy,Atmakur,2020-05-09,30.2,38.2
Wanaparthy,Atmakur,2020-05-10,28.5,41.3
Wanaparthy,Atmakur,2020-05-11,28.3,36.9
Wanaparthy,Atmakur,2020-05-12,27.0,38.2
Wanaparthy,Atmakur,2020-05-13,27.8,40.3
Wanaparthy,Atmakur,2020-05-14,28.6,39.0
Wanaparthy,Atmakur,2020-05-15,27.2,39.7
Wanaparthy,Atmakur,2020-05-16,28.4,39.3
Wanaparthy,Atmakur,2020-05-17,27.7,38.3
Wanaparthy,Atmakur,2020-05-18,28.5,38.7
Wanaparthy,Atmakur,2020-05-19,28.9,40.4
Wanaparthy,Atmakur,2020-05-20,27.7,39.8
Wanaparthy,Atmakur,2020-05-21,29.3,41.0
Wanaparthy,Atmakur,2020-05-22,28.5,43.3
Wanaparthy,Atmakur,2020-05-23,30.1,42.6
Wanaparthy,Atmakur,2020-05-24,30.6,44.3
Wanaparthy,Atmakur,2020-05-25,30.4,44.3
Wanaparthy,Atmakur,2020-05-26,29.6,42.9
Wanaparthy,Atmakur,2020-05-27,31.0,42.3
Wanaparthy,Atmakur,2020-05-28,30.7,41.8
Wanaparthy,Atmakur,2020-05-29,30.4,41.6
Wanaparthy,Atmakur,2020-05-30,23.3,41.0
Wanaparthy,Atmakur,2020-05-31,25.2,37.9
Wanaparthy,Pebbair,2020-04-01,25.1,38.9
Wanaparthy,Pebbair,2020-04-02,26.3,37.6
Wanaparthy,Pebbair,2020-04-03,25.4,38.2
Wanaparthy,Pebbair,2020-04-04,23.3,37.1
Wanaparthy,Pebbair,2020-04-05,24.7,36.3
Wanaparthy,Pebbair,2020-04-06,25.7,36.9
Wanaparthy,Pebbair,2020-04-07,25.1,37.4
Wanaparthy,Pebbair,2020-04-08,22.7,37.1
Wanaparthy,Pebbair,2020-04-09,24.4,36.1
Wanaparthy,Pebbair,2020-04-10,21.0,37.4
Wanaparthy,Pebbair,2020-04-11,22.7,36.1
Wanaparthy,Pebbair,2020-04-12,23.5,37.9
Wanaparthy,Pebbair,2020-04-13,23.0,38.2
Wanaparthy,Pebbair,2020-04-14,24.2,37.8
Wanaparthy,Pebbair,2020-04-15,24.3,37.8
Wanaparthy,Pebbair,2020-04-16,24.1,37.5
Wanaparthy,Pebbair,2020-04-17,24.6,38.1
Wanaparthy,Pebbair,2020-04-18,26.6,38.6
Wanaparthy,Pebbair,2020-04-19,25.8,37.1
